id,query1,query2,label
11958,六个月的宝宝有点流鼻涕怎么办？,六个月的宝宝有点流鼻涕采取什么办法？,1
11959,大人得了肺炎应该怎么治疗,成年人肺炎治疗方法有哪些,1
11960,怀孕期间感冒了可以吃感冒药吗,怀孕期间感冒怎么办,0
11961,怀孕七个月了，感冒了怎么治疗,怀孕七个月了、感冒了怎样治疗,1
11962,小孩子老是感冒该怎么治疗？,小孩子为什么老是感冒,1
11963,肺炎一般要治疗多久才能痊愈?,肺炎一般要治多久才可以好？,1
11964,感冒流绿色的鼻涕是怎么回事？,感冒流黄色鼻涕是不是细菌感染,0
11965,变异性哮喘要做哪些检查？,变异性哮喘要注意什么？,0
11966,擤鼻涕把耳朵堵了怎么解决,擤鼻涕把耳朵堵了该怎么做？,1
11967,益肺清化颗粒一盒有多少袋能喝多久,有肺结节可以吃益肺清化颗粒吗,0
11968,11个月的宝宝老是流鼻涕怎么办,11个月的宝宝老是流鼻涕需要打针吗,0
11969,一直流鼻涕打喷嚏怎么办,流鼻涕打喷嚏，如何食疗？,0
11970,5岁儿童肺炎的治疗方法?,孩子得了肺炎要怎么治疗好？,1
11971,小孩抗肺炎支原体抗体lgm阳性怎么处理,小孩抗肺炎支原体抗体lgm阳性是得的什么病,1
11972,有什么药可以预防小儿支原体肺炎复发吗,儿童支原体肺炎复发率高不？,0
11973,孩子感冒流鼻涕怎么办好呢,宝宝着凉流鼻涕怎么办,0
11974,四岁小孩感冒头疼怎么办好？,四岁小孩感冒头疼是什么引起的,0
11975,哪些中草药能治肺气肿?,能治肺气肿的中草药有哪些？,1
11976,早期得了肺气肿选用什么药治疗好？,治疗肺气肿早期该吃什么药？,1
11977,小儿支原体肺炎的恢复期治疗要注意什么,支原体肺炎会不会恢复,0
11978,阿奇霉素治疗小儿支原体肺炎好吗？,小儿支原体肺炎吃什么药管用？,0
11979,鼻疽假单胞菌肺炎的治疗方法有哪些,鼻疽假单胞菌肺炎的治疗方法是什么？,1
11980,咯血的话应该怎么抢救？,咯血的话应该怎么处理？,1
11981,过敏性哮喘还能活多久啊?,过敏性哮喘影响怀孕吗,0
11982,咳嗽五个月不伴喘是变异性哮喘吗,只咳嗽，不喘能确认是咳嗽变异性哮喘吗,1
11983,怀孕了。但感冒了怎么办？,怀孕期间发烧了对胎儿有影响没有？,0
11984,立效止嗽立效丸药店比医院的便宜吗？,立效止嗽立效丸效果？,0
11985,过敏性哮喘偏方如何治疗,治疗过敏性哮喘的偏方有哪些？,1
11986,罗红霉素对牙龈炎有用吗,罗红霉素吃多少才能好,0
11987,上呼吸道感染引起耳聋耳鸣该如何治疗？,上呼吸道感染引起耳聋耳鸣的原因有哪些？,0
11988,鼻塞打喷嚏流鼻涕该怎么办？,鼻塞打喷嚏流鼻涕怎么治？,1
11989,怎么引起急性胸膜炎,急性胸膜炎是如何引起的呢？,1
11990,米氏链球菌肺炎的症状有哪些,米氏链球菌肺炎有怎样的临床表现？,1
11991,纤维素性胸膜炎是什么病,纤维素性胸膜炎是怎样的病？,1
11992,肺炎咳嗽吃什么药好的快,什么药肺炎咳嗽吃了好的快,1
11993,感冒后经常咳嗽会引起肺气肿吗？,感冒后咳嗽会导致肺气肿吗？,1
11994,支原体肺炎表现有哪些？,支原体肺炎检查有哪些？,0
11995,阿奇霉素可以治疗上呼吸道支原体感染吗,孕妇可以服用阿奇霉素吗,0
11996,孕妇怀孕三个月可以吃阿莫西林胶囊吗,孕妇怀孕三个月吃阿莫西林会对宝宝有影响吗？,0
11997,过敏性哮喘的治疗方法?,过敏性哮喘是由什么原因引起的,0
11998,请问无痰无咳嗽咯血这是什么病？,请问无痰无咳嗽咯血需要去看病吗？,0
11999,秦巴止血胶囊的功能大吗,秦巴止血胶囊的功能有哪些,1
12000,宝宝流黄色的粘稠鼻涕怎么治,宝宝流黄色的粘稠鼻涕该怎么治,1
12001,小孩肺炎饮食需要注意哪些?,三岁小孩感冒得了肺炎吃点什么药好呢？,0
12002,小孩肺炎好后咳嗽多长时间能好,小孩肺炎出院后咳嗽多久痊愈?,1
12003,小孩长期流鼻涕是因为什么,小孩长期流鼻涕是什么原因？,1
12004,同仁堂二母宁嗽丸是激素药吗,什么症状可以吃同仁堂二母宁嗽丸,0
12005,小孩热伤风的症状有哪些?,小孩发烧流鼻涕是热伤风的症状吗?,0
12006,身患结核病肠跟组肺气肿吃什么食物好,肺结核和肺气肿推荐吃的食物有哪些,1
12007,有胸膜炎的心电图正常吗？,有胸膜炎的检查心电图正常吗？,1
12008,怀孕16周多感冒了怎么办。。,怀孕16周多感冒了吃药对胎儿有影响吗,0
12009,感冒咽喉肿痛吃什么药好得快,感冒咽喉肿痛吃什么药见效快？,1
12010,孕妇肺炎支原体弱阳性是什么意思?,孕妇肺炎支原体弱阳性医学怎么解释?,1
12011,7价肺炎疫苗打完周围发红是怎么回事？,为什么7价肺炎疫苗打完周围发红？,1
12012,鼻塞打喷嚏流鼻涕该怎么办？,鼻塞打喷嚏流鼻涕怎么治？,1
12013,什么是咳嗽变异性哮喘?,咳嗽变异性哮喘用药有哪些,0
12014,肺炎后背疼痛是什么原因？,后背疼是肺炎的症状吗,0
12015,热毒平颗粒乐达非都由什么制成的呀,热毒平颗粒乐达非是治疗什么病的药,0
12016,小孩受凉感冒该用哪种感冒药,小孩受凉感冒不能吃那种感冒药,0
12017,春季如何预防宝宝上呼吸道感染？,春季宝宝上呼吸道感染了怎么办？,0
12018,感冒流鼻涕吃什么药好？,感冒流鼻涕吃什么药效果好？,1
12019,哺乳期感冒可以吃感冒药吗？,哺乳期感冒能吃退烧药吗,0
12020,请问顺尔宁能治疗支原体肺炎患者吗？,支原体肺炎有哪些症状？,0
12021,请问干性胸膜炎用什么药？,请问干性胸膜炎吃什么药？,1
12022,怀孕16周多感冒了怎么办,怀孕17周多感冒了怎么办如何是好？,1
12023,肺力咳合剂效果不太理想需吃什么药代替？,孩子上火引起咳嗽吃什么药比较好？,0
12024,晕车吃三九感冒灵管用吗,晕车能不能吃三九感冒灵,1
12025,结核胸膜炎引发肠梗阻可能是腹膜炎如何是好？,结核胸膜炎引发肠梗阻可能是腹膜炎该怎么办,1
12026,哺乳期肺炎要怎么办呢？,哺乳期产妇得了病毒性感冒怎么办？,0
12027,孕妇感冒可以喝香菇炖鸡汤吗？,孕妇感冒喝香菇炖鸡汤行吗？,1
12028,治疗肺气肿的药物有哪些？,中医治疗肺气肿的药物有哪些？,0
12029,孕妇感冒了，该怎么办啊？,孕妇感冒了推拿效果好吗,0
12030,感冒打预防针有什么影响,打过预防针需要注意哪些方面,0
12031,小孩热伤风的症状有哪些?,小孩热伤风的治疗有哪些,0
12032,宝宝流黄色的粘稠鼻涕怎么治,宝宝流黄色的粘稠鼻涕该怎么治,1
12033,患有肺气肿平时需要注意哪些事项,肺气肿患者平时要注意什么？,1
12034,宝宝流鼻涕流眼泪，该怎么治疗,宝宝流鼻涕打喷嚏是不是受凉了,0
12035,老人肺炎如何治疗最好?,老人肺炎饮食不能吃什么,0
12036,怀孕期间吃了感冒药会不会影响胎儿,孕妇应该注意什么,0
12037,老年人能否用硫酸沙丁胺醇吸入气雾剂？,硫酸沙丁胺醇吸入气雾剂的注意事项是什么？,0
12038,长期久坐会得胸膜炎吗？,长期久坐可能得胸膜炎吗？,1
12039,喂奶能吃速效伤风感冒胶囊吗,哺乳期妈妈感冒了，可以吃速效伤风胶囊吗？,1
12040,孕妇感冒吃什么药好,请问孕妇感冒有什么药可以用？,1
12041,怀孕期间感冒了能喝红糖姜水吗？,怀孕四个多月感冒了，可不可以喝红糖姜茶？,1
12042,肺炎支原体血清学实验阳性1:40代表什么,肺炎支原体血清学实验怎么判断阳性,0
12043,胸膜炎不用治自己好的可能性大吗,胸膜炎应该做什么检查,0
12044,请问拉米夫定片服用以后有什么毒副作用吗,请问拉米夫定片的适应症是什么？,0
12045,干性胸膜炎能否传染？和注意事项..,干性胸膜炎是不是传染？和注意事项..,1
12046,6岁的小孩得了肺炎该怎么办,儿童得了肺炎如何治疗,1
12047,怀孕头一个月吃氢溴酸右美沙芬分散片好吗,刚刚怀孕的第一个月吃氢溴酸右美沙芬分散片可取吗？,1
12048,"胸膜炎积水,需要抽水怎么抽",胸膜炎积水是什么引起的,0
12049,感冒最主要的传播途径是什么,感冒的传染期是什么时候？,0
12050,支原体肺炎感染，可以不打吊瓶嘛？,支原体肺炎感染，能否不打吊瓶？,1
12051,接种了HIB孩要接种肺炎疫苗吗？,HIB疫苗是预防肺炎的吗？,0
12052,请问胸膜炎积水了肝胀又有点痛，怎么了？,请问胸膜炎积水了肝胀又有点痛是怎么回事？,1
12053,细菌性上呼吸道感染是否可服抗病毒口服液,什么症状可以喝抗病毒口服液,0
12054,宝宝流清鼻涕，能吃什么药？,宝宝流清鼻涕，用吃什么药？,1
12055,慢阻肺与肺气肿有什么区别？,肺气肿与慢阻肺是什么病？,0
12056,细菌胸膜炎吃什么消炎药,为什么会得细菌胸膜炎,0
12057,咳嗽的厉害有痰是不是可以吃蛇胆川贝液,咳嗽的厉害有痰吃蛇胆川贝液可行吗？,1
12058,服用金桥千里光胶囊后会引起什么样的不良反应呢,金桥千里光胶囊有治疗鼻炎的功效吗,0
12059,小儿支原体肺炎的治疗方法及治疗周期,小儿支原体肺炎怎么治需要治疗多长时间？,1
12060,变异性哮喘常见的症状有哪些?,变异性哮喘的症状特点有哪些？,1
12061,孕妇间接接触猫会感染弓形虫么？,孕妇吃了猫接触过的大葱会感染弓形虫吗,0
12062,请问胸膜炎有粘连反复发作怎么办？,请问胸膜炎两层互相粘连了怎么办,1
12063,小儿上呼吸道感染的病因是什么？,是什么原因导致小儿上呼吸道感染的？,1
12064,结合性胸膜炎需要注射利福平吗,结合性胸膜炎能不能注射利福平,1
12065,肺炎支原体检测阴性代表什么情况?,肺炎支原体检测阴性反映什么情况,1
12066,老是咳嗽到底是不是咳嗽变异性哮喘,平时老是咳嗽是不是咳嗽变异性哮喘,1
12067,肺炎，治疗一个星期，还要治疗多久,肺炎会复发吗,0
12068,拉肚子能吃阿莫西林胶囊吗,拉肚子能喝酒吗,0
12069,孕妇可以吃百补增力丸吗,孕妇能吃百补增力丸吗,1
12070,带什么样的口罩防止肺炎病菌,预防肺炎病菌带什么口罩,1
12071,我昨天中午吃的阿莫西林胶囊今天能喝酒吗,阿莫西林和喝酒要间隔多久,1
12072,消银泰苦丹丸这个药的价格贵吗,消银泰苦丹丸有什么疗效,0
12073,支原体肺炎低烧不退该怎么办？,支原体肺炎吃什么药？,0
12074,孕妇感冒喝小柴胡颗粒行吗,孕妇感冒能喝小柴胡颗粒吗,1
12075,请问老人肺气肿为什么冬天咳嗽得很厉害？,老人肺气肿冬天咳嗽厉害是什么原因？,1
12076,过敏性哮喘的治疗方法有哪些,过敏性哮喘影响身高吗,0
12077,新型冠状病毒感染的肺炎有哪些症状,人冠状病毒感染是什么病,0
12078,怀孕16周多感冒了怎么治？,怀孕17周多感冒了怎么办如何是好？,1
12079,鼻痛鼻涕有血丝是鼻癌吗,鼻痛鼻涕有血丝用吃药吗,0
12080,请问无痰无咳嗽咯血是哪一种病呢？,请问无痰无咳嗽咯血是什么病症？,1
12081,肺气肿病人抽烟喝酒能活多长时间,抽烟喝酒对肺气肿病人健康的影响有哪些,1
12082,咳嗽老是不好总是反反复复咳得难受怎么办,咳嗽得难受用什么办法可以缓解症状,1
12083,治感冒最有效的药是什么？,哪种药治感冒最管用？,1
12084,肺炎病毒在空气中存活多久,病毒性肺炎多久能好,0
12085,从胸片能看出是什么胸膜炎吗,咳嗽胸闷乏力是胸膜炎吗,0
12086,变异性哮喘饮食禁忌是什么？,变异性哮喘有哪些食物不能吃,1
12087,变异性哮喘能吃什么呢,变异性哮喘该如何确认？,0
12088,老是流黄鼻涕是怎么回事,怎么治疗流黄鼻涕？,0
12089,葵花胃康灵胶囊哪个牌子比较好,胃溃疡可以用胃康灵胶囊效果怎么样,0
12090,请问克拉霉素缓释片停药多长时间后会怀孕,请问克拉霉素缓释片儿童能吃吗,0
12091,感冒流鼻涕头疼发热全身出虚汗怎么办,感冒流鼻涕头疼发热全身出虚汗能用什么药,1
12092,小儿上呼吸道感染怎么办？,小儿上呼吸道感染可以用哪些药？,0
12093,儿童咳嗽服用头孢泊肟酯干混剂可以吗,头孢泊肟酯干混剂可以治疗儿童咳嗽吗,1
12094,依托红霉素颗粒主治什么病,依托红霉素颗粒和头孢哪个效果好？,0
12095,一岁不到小孩肺炎吃什么食物,一岁不到小孩肺炎不能吃什么食物,0
12096,四个月婴儿感冒流鼻涕该怎么做？,婴儿感冒流鼻涕是怎么回事？,0
12097,请问马应龙的复方甘草口服溶液用法是什么,请问马应龙的复方甘草口服溶液能长期服用吗？,0
12098,请问肺气肿能办慢性病门诊治疗吗？,肺气肿要到慢性病门诊治疗吗？,1
12099,请问顺尔宁能治疗支原体肺炎吗,顺尔宁有什么副作用？,0
12100,青少年肺炎如何治疗最好?,肺炎治好后有后遗症吗,0
12101,急性大咯血的症状有哪些？,急性大咯血的种类有哪些？,0
12102,孕妇能喝复方甘草口服溶液吗？,复方甘草口服溶液孕妇可以喝吗？,1
12103,胸膜炎患者干体力活可以吗,胸膜炎患者干体力活需要注意什么？,0
12104,吃惠菲宣愈美片后发烧了是副作用吗,吃惠菲宣愈美片后有什么副作用,0
12105,请问肺气肿患者发病时气喘怎么办？,肺气肿气喘怎么办,1
12106,怀孕期间感冒一直不好怎么办,怀孕期间感冒一直不好有什么办法吗,1
12107,男性吃阿奇霉素后多久可以怀孕,男性吃阿奇霉素后能怀孕,0
12108,23价肺炎疫苗打后发烧正常吗,23价肺炎疫苗打后发烧怎么办,1
12109,变异性哮喘有什么样的症状，严不严重？,变异性哮喘病是否能治？,0
12110,"感冒后,鼻子上火,长疮而且很疼怎么办",感冒伴有鼻子上火生疮，要怎么治疗,1
12111,请问呕血与咯血有什么区别？,请问呕血与咯血是什么原因导致的？,0
12112,什么是小儿上呼吸道感染,小儿上呼道感染护理是什么,0
12113,可以饭后吃克拉霉素缓释片吗,克拉霉素缓释片能不能饭后吃,1
12114,胸膜炎患者抗病的变现有哪些,得了胸膜炎该如何治疗,0
12115,鼻疽假单胞菌肺炎的治疗方法有哪些,鼻疽假单胞菌肺炎在饮食上要注意什么？,0
12116,过敏性哮喘会有生命危险吗,突发过敏性哮喘怎么自救,0
12117,咳嗽久了是不是会患肺炎？,小孩咳嗽久了是不是会肺炎？,0
12118,怀孕四个月孕妇能闻风油精吗,怀孕四个月孕妇可以闻风油精的味道吗？,1
12119,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大该怎样处理,0
12120,七个月大的宝宝流鼻涕怎么办?,宝宝老是打喷嚏该怎么护理,0
12121,喝过啤酒还能吃阿奇霉素片吗,昨晚喝半罐啤酒，今天可以吃阿奇霉素分散片,0
12122,"现在肺炎能治好吗,大概多少钱",肺炎是什么原因引起的,0
12123,6个月宝宝流鼻涕打疫苗可以吗,6个月宝宝流鼻涕能打疫苗吗,1
12124,慢支，肺气肿，左肺大泡,慢支，肺气肿，左肺大泡区别有哪些？,1
12125,大腿根筋疼是什么原因造成的,大腿根部筋疼痛是什么原因？,1
12126,6岁的孩子得肺炎采用什么方法治疗好,儿童得了肺炎如何治疗,1
12127,请问肺炎会反复发烧吗？,反复发烧是什么原因,0
12128,你好孩子4岁咳嗽可以吃罗红霉素吗,2岁9个月小孩宝宝咳嗽嗓子红是否可以服用头孢克洛,0
12129,支原体肺炎感染，不打吊瓶可以吗？,支原体肺炎感染，不打吊瓶能行吗？,1
12130,怀孕期间感冒了，感冒怎么办？,怀孕感冒影响胎儿吗？,0
12131,小孩咳嗽变异性哮喘怎么治疗？,儿童咳嗽变异性哮喘如何医治?,1
