id,query1,query2,label
11222,利巴韦林气雾剂有哪些注意事项呢,利巴韦林气雾剂有哪些事项要注意？,1
11223,喉咙有异物感多口水如何是好？,喉咙有异物感多口水该怎么做？,1
11224,孕妇经常闻花露水和风油精有影响吗,孕妇经常闻风油精和花露水行吗,1
11225,变异性哮喘饮食禁忌有哪些,哮喘病是怎样引起的？,0
11226,呼吸道感染好了之后又复发怎么办呢,呼吸道感染会引起发烧吗,0
11227,上呼吸道感染引起感冒嗓子发炎有痰怎样治疗,嗓子有痰是上呼道感染引起的吗,0
11228,你好百令胶囊是苦的还是咸的？,你好百令胶囊味道好吗，苦还是咸？,1
11229,小孩刚打完预防针感冒可以吃药吗？,小孩打完预防针能洗澡吗,0
11230,患有支原体肺炎现在反复发作咳嗽严重怎么办,患有支原体肺炎现在反复发作咳嗽严重如何是好？,1
11231,怀孕感冒能吃阿莫西林吗,怀孕感冒吃阿莫西林有影响吗,1
11232,小宝宝感冒流鼻涕咋办,小宝宝感冒流鼻涕怎么办才好,1
11233,金果饮冬天嗓子疼咽炎喝着效果好吗,冬天嗓子疼咽炎能根治不？,0
11234,宝宝有透明粘鼻涕需要处理吗,宝宝有透明粘鼻涕有什么方法,1
11235,刚刚满月的婴儿感冒怎么办？,刚满月婴儿感冒，怎么治疗？,1
11236,请问感冒发烧肺炎怎么办？,感冒发烧肺炎如何治疗,1
11237,胸膜炎与穿内衣的松紧有没有关系,胸膜炎患者穿内衣用特别料子吗,0
11238,吃完清肺散结丸一个疗程后吐的痰粘吗,肺癌手术后可以吃清肺散结丸吗,0
11239,病毒性感冒一般几天能好,病毒性感冒一般需要几天能好,1
11240,布氏杆菌是肺炎支原体引起的吗,肺炎支原体和布氏杆菌的关系是什么,1
11241,来月经的时候不小心感冒，吃感冒药行吗,来月经发烧了吃药对身体哪些有影响,0
11242,胸膜炎引起肺委缩有得冶吗,胸膜炎引起肺委缩能治好吗,1
11243,北京德胜门中医院治疗哮喘病好不好？,北京德胜门中医院治疗哮喘病效果如何？,1
11244,外伤有可能导致胸膜炎吗,受了外伤能不能引发胸膜炎,1
11245,孕妇感冒了，对胎儿有影响吗？,孕妇感冒了可以吃什么药呢？,0
11246,过敏性哮喘要注意什么事项？,过敏性哮喘是什么引起的？,0
11247,慢性胸膜炎做ct能不能看出来,慢性胸膜炎做ct可以看出来吗,1
11248,圣泰清热解毒口服液可以治疗什么病,圣泰清热解毒口服液价格贵吗,0
11249,我是不是患了肺气肿了，总是呼吸困难,肺气肿呼吸困难怎么缓解？,0
11250,"怀孕初期吃了感冒药,孩子不能要吗",怀孕初期感冒了是免疫力下降吗,0
11251,孩子得了支原体肺炎要怎么治疗？,小孩子得了支原体肺炎会传染给大人吗？,0
11252,什么样的人群可以服用肺力咳合剂（健兴）,肺力咳合剂主要适用于什么人群?,1
11253,吃完感冒药可以吃退热药吗,退热药发烧多少度能吃,0
11254,吸氧对肺气肿好吗？,肺气肿吸氧有作用吗？,1
11255,哺乳期吃了感冒药要过多久才能喂奶,哺乳期吃感冒药多久能喂奶？,1
11256,怀孕七个月了、感冒了怎样治疗,怀孕七个月了，感冒了有什么好办法,1
11257,这段时间扁桃体反复发炎该怎么办呢,扁桃体发炎会引起并发症吗,0
11258,明兴清开灵颗粒的价格怎么样,明兴清开灵颗粒的价格一般人可以接受吗,1
11259,哺乳期妈妈感冒可以给宝宝喂奶吗,哺乳期妈妈感冒能不能给宝宝喂奶,1
11260,西黄胶囊可不可以治疗肺结节吗,西黄胶囊能治疗肺结节吗,1
11261,为什么医生都说肺气肿很严重,医生都说肺气肿很严重是什么原因？,1
11262,红树清火栀麦片是中药吗,红树清火栀麦片属于中药吗,1
11263,容易得胸膜炎的是什么人群,哪种人容易得胸膜炎,1
11264,轻微肺气肿可以活四十年吗,早期肺气肿应该怎么治疗？,0
11265,23价肺炎疫苗打需要多少钱啊?,打23价肺炎疫苗花费多少钱,1
11266,打喷嚏流鼻涕咳嗽吃什么药,打喷嚏流鼻涕咳嗽需要吃什么,1
11267,总是感冒流鼻涕怎么办？,总是感冒流鼻涕这可怎么治？,1
11268,孕妇感冒最快治疗方法有什么,孕妇感冒最快治疗方法有哪些,1
11269,什么药治疗上呼道感染,上呼道感染的症状是什么,0
11270,服用了阿胶胶囊后例假来的很多是什么原因,阿胶胶囊是属于补气养血的中药吗,0
11271,得了过敏性哮喘该怎么办,过敏性哮喘遗传吗,0
11272,长期久坐会得胸膜炎吗？,长期久坐会得颈椎病吗,0
11273,肺炎支原体抗体阳性怎么治疗？,肺炎支原体抗体阳性要怎么治疗,1
11274,肺气肿如何治愈？,检查出有肺气肿，该怎么治疗,1
11275,哮喘和变异性哮喘到底哪个厉害,变异性哮喘比哮喘更厉害吗？,1
11276,小孩吃了百令胶囊能打预防针吗,小孩吃了百令胶囊能不能打预防针,1
11277,请问结合性胸膜炎吃哪几种药？,请问结合性胸膜炎有什么症状？,0
11278,罗红霉素颗粒主要治什么啊适合三岁小孩吗,罗红霉素颗粒适合小孩吗，治疗什么病,1
11279,请问肠胃感冒症状有哪些？,肠胃感冒有什么症状？,1
11280,你好我家孩子嗓子发炎吃利君沙管用吗,吃利君沙管什么用,0
11281,请问肺气肿要怎么治愈？,肺气肿如何治愈？,1
11282,怀孕感冒了怎么办？？？,怀孕感冒了可以用抗病毒口服液吗？？？,0
11283,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝复方鲜竹沥液一次喝20ML吗,1
11284,老公感冒了，最近能不能要小孩么,怀孕的妈妈感冒了怎么办,0
11285,小孩抗肺炎支原体抗体lgm阳性怎么办,怎样照顾好有肺炎的小孩,0
11286,孕妇感冒了，对胎儿有影响吗？,孕妇感冒了，对胎儿有什么影响吗,1
11287,成人肺炎症状特征是怎样的,成人肺炎注意什么,0
11288,肺气肿治疗方法有哪些？,治疗肺气肿有什么方法？,1
11289,感冒嗓子疼的厉害怎么办？,感冒嗓子疼的厉害该怎么治？,1
11290,感冒后经常咳嗽会引起肺气肿吗？,感冒后咳嗽会导致肺气肿吗？,1
11291,我感冒了然后擤了鼻涕耳朵，感觉有点堵，怎么办？,孩子擤鼻涕耳朵被堵了怎么办,1
11292,6岁小孩反复感冒咳嗽好后咽喉长了一些,5岁小孩子反复感冒怎么办,0
11293,过敏性哮喘如何治疗,过敏性哮喘怎样治疗效果好,1
11294,过敏性哮喘反复发作怎么办,过敏性哮喘反复发作该怎么处理？,1
11295,做什么检查可以查出上呼吸道感染,上呼吸道感染吃什么药,0
11296,你好，请问月经期可以吃氨咖黄敏胶囊吗,来姨妈期间感冒该怎么办？,0
11297,刚出生的宝宝得了肺炎怎么办?,宝宝刚出生得了肺炎怎么办,1
11298,肺气肿肺大泡需不需要手术?,肺大泡，肺气肿，支扩伴感染，我爸的肺到底需不需要手术？,1
11299,支气管炎哮喘的反复咳咳不见好转是什么原因,支气管炎哮喘的反复咳咳不见好转是怎么回事,1
11300,肺气肿是怎么引起的啊？,导致肺气肿的原因是什么？,1
11301,得支原体肺炎怎么办啊？,得支原体肺炎如何是好？,1
11302,支原体肺炎引起低烧不退如何是好？,支原体肺炎低烧不退怎么治？,1
11303,感冒了停药多久可以怀孕？,吃感冒药后几个月可以怀孕？,1
11304,慢性胸膜炎做ct能看出来来吗,慢性胸膜炎传染吗,0
11305,感冒喉咙痛吃感冒胶囊有用吗,感冒喉咙痛吃感冒胶囊有效果吗？,1
11306,导致小儿支原体肺炎的原因有哪些？,小儿支原体肺炎传播途径有什么？,0
11307,吃完清肺散结丸一个疗程后吐的痰粘吗,吃完清肺散结丸一个疗程后吐的痰是什么样子,1
11308,嘴唇小腿肿紫是肺气肿的缘故吗？,肺气肿有什么症状？,0
11309,怀孕期间感冒了推荐吃什么药,怀孕期间感冒推荐吃什么药,1
11310,我家宝宝俩月了鼻塞连着喝了九包护彤有用吗,六个月的宝宝鼻子不通顺喝了护彤有用吗,1
11311,我现在得了胸膜炎该怎么办,得了胸膜炎要怎么做？,1
11312,怀孕八个月能不能吃四季感冒片,孕妇8个月能吃四季感冒片吗,1
11313,结合性胸膜炎已经半年了，什么时候会好,结合性胸膜炎已经半年了，需要多长时间会好？,1
11314,九个月的宝宝一直流鼻涕如何是好,九个月的宝宝一直流鼻涕怎么办才好？,1
11315,阿奇霉素片什么时候吃好?,阿奇霉素片是饭后吃可以吗？,0
11316,孕妇感冒了该怎么治疗？,孕妇感冒了，怎么办才好啊,1
11317,感冒喉咙痛吃感冒胶囊有用吗,感冒喉咙痛吃感冒胶囊有效果吗？,1
11318,6岁的小孩得了肺炎怎么治疗,6岁的孩子得肺炎采用什么方法治疗好,1
11319,武汉肺炎是什么原因引起的?,新型隐球菌血症，卡式肺孢子菌肺炎复合感染侵袭性真菌菌血症,0
11320,我经常反复性的感冒流鼻涕是什么原因,我经常反复性的感冒流鼻涕和鼻炎有关系吗,0
11321,小孩子一直打喷嚏是感冒了吗,小孩子一直打喷嚏会不会感冒了,1
11322,变异性哮喘应该要注意什么?,变异性哮喘该怎么办？,0
11323,感冒上呼吸道感染的区别,上呼吸道感染和感冒的区别是什么？,1
11324,抵抗力差容易感冒补充什么好,抵抗力差容易感冒能吃什么,1
11325,同仁堂百补增力丸可以用来治疗哪些疾病,同仁堂百补增力丸的成分有哪些,0
11326,小儿支原体肺炎能传给别人吗？,小儿支原体肺炎有哪些症状？,0
11327,医生为孕妇开的阿莫西林胶囊可以吃吗？,医生为孕妇开的消炎药可以吃吗？,0
11328,同仁堂百补增力丸可以用来治疗哪些疾病,同仁堂百补增力丸可以治疗哪些疾病,1
11329,肺气肿能治好吗？,肺气肿的症状有哪些？,0
11330,治疗宝宝上呼吸道感染哪种药效果好,宝宝上呼吸道感染用什么药治疗吗,1
11331,胸痛是不是胸膜炎又复发了吗,胸痛是咋回事,0
11332,过期的阿莫西林胶囊对身体有什么坏处,过期的阿莫西林胶囊怎么处理,0
11333,金页黄芪片的生产厂家在哪里价格能接受吗,金页黄芪片的厂家在哪里价格贵吗,1
11334,宝宝鼻子老是呼呼响但是没看到鼻涕怎么治,宝宝鼻子呼呼响是受凉了吗,0
11335,一岁半的小孩不感冒老是流鼻涕怎么办呀,一岁半的小孩不感冒老是流鼻涕该怎么治,1
11336,扁桃体炎复发要补充什么呢,扁桃体炎老是反复复发需要补充什么呢,1
11337,抽烟肺炎吃盐酸左氧氟沙星有效吗？,抽烟肺炎吃盐酸左氧氟沙星用量是多少,0
11338,胸膜炎不用治能自己好吗,胸膜炎应该做什么检查,0
11339,结合性胸膜炎积水怎么控制,结合性胸膜炎积水怎么控制效果才好,1
11340,小宝宝感冒流鼻涕咋办,小宝宝感冒流鼻涕怎么办才好,1
11341,怎样感谢复方甘草口服溶液,感谢复方甘草口服溶液治好我的病,1
11342,什么叫特发性间质性肺炎?,特发性间质性肺炎是什么呀？,1
11343,小宝宝感冒流鼻涕咋办,小宝宝感冒流鼻涕怎么办才好,1
11344,武汉肺炎是什么原因引起的?,新型支原体肺炎疫苗,0
11345,感冒嗓子不舒服的解决办法,感冒了嗓子不舒服怎样治疗,1
11346,请问孕妇感冒能喝姜汤吗？,孕妇感冒了能不能输液,0
11347,百利阿莫西林胶囊可以和什么药一起用？,阿莫西林和考拉西可以一起吃吗？,0
11348,最近我感冒流鼻涕还有点咳嗽能用艾畅吗,艾畅能治疗感冒流鼻涕咳嗽吗,1
11349,孕妇可以吃的感冒药有哪些牌子,什么牌子的感冒药是孕妇可以吃的,1
11350,支原体肺炎一定会得哮喘吗,哮喘被误诊成支原体肺炎的原因是什么？,0
11351,九个月的宝宝一直流鼻涕怎么办,九个月的宝宝一直流鼻涕怎么办才好？,1
11352,过敏性哮喘怎么治疗比较好?,治疗过敏性哮喘比较好的方法怎么治,1
11353,请问胸膜炎积水了肝胀又有点痛是为什么呀？,请问胸膜炎积水了肝胀又有点痛是怎么回事？,1
11354,服用众生丸不能吃什么吗,众生丸的注意事项有哪些呢？,0
11355,大肠埃希杆菌肺炎有什么治疗方法？,大肠稀埃菌肺炎恢复期症状是什么？,0
11356,胸膜炎的药会影响生育吗,治疗胸膜炎的药有副作用吗,0
11357,哮喘病在饮食上应注意什么?,哮喘病在饮食上要注意的事项是什么?,1
11358,慢支，肺气肿，左肺大泡,慢支，肺气肿，左肺大泡会传染吗？,0
11359,孕妇感冒最快治疗方法有什么,孕妇感冒多喝白开水能好的快点吗,0
11360,胸膜炎照x光可以查出来吗,胸膜炎的表现是什么？,0
11361,圣泰清热解毒口服液不是假的吧,圣泰清热解毒口服液成分 ,0
11362,宝宝流鼻涕流眼泪，该怎么治疗,孩子流鼻涕流眼泪，怎么办才好,1
11363,葫芦兄弟阿奇霉素干混悬剂好用吗,葫芦兄弟阿奇霉素干混悬剂一个疗程需要多少盒,0
11364,小孩6岁干咳他服用复方桔梗止咳片可以吗,儿童干咳服用复方桔梗止咳片有效果吗,1
11365,我是孕妇感冒好长时间也不好，是咋回事？,感冒一直不好会不会咳嗽,0
11366,为什么冬天得肺气肿的老人咳嗽很厉害,老人肺气肿冬天咳嗽厉害是什么原因？,1
11367,小儿推拿能治疗支原体肺炎吗,小儿推拿能否治疗支原体肺炎？,1
11368,孕期治疗胸膜炎对胎儿有影响吗,孕期胸膜炎治疗期间对胎儿有没有什么影响,1
11369,孕妇感冒对胎儿有影响吗？,孕妇感冒会影响胎儿吗？,1
11370,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期感冒流鼻涕打喷嚏有什么办法,1
11371,吃什么药能让宝宝打喷嚏流鼻涕快点好,宝宝打喷嚏流鼻涕吃什么药效果好,1
11372,新型肺炎确诊病例首现9个月婴儿,求助新生儿肺炎治疗,0
11373,肺气肿是怎么回事?,肺气肿吃什么治疗效果好？,0
11374,为什么早上起床感觉呼吸困难，胸口闷,起床感觉呼吸困难，胸口闷是怎么回事,1
11375,上呼吸道感染用什么药?,什么药治疗上呼道感染,1
11376,宝宝流黄色的粘稠鼻涕该怎么治,宝宝流黄色的粘稠鼻涕怎么办呢,1
11377,宝宝得肺炎好了后隔离多长时间,42岁我的皮肤发炎医生开的阿奇霉素,0
11378,2岁小儿可以用鼻渊通窍颗粒吗,婴幼儿能不能吃鼻渊通窍颗粒,1
11379,有哮喘，阿司匹林肠溶片能否常吃,有哮喘，阿司匹林肠溶片可以长期服用吗？,1
11380,幼儿肺炎有什么好的偏方吗,小孩肺炎有什么好的治疗方案嘛？,1
11381,感冒喝龙牡壮骨颗粒行吗,感冒喝龙牡壮骨颗粒有用吗,1
11382,恩替卡韦胶囊是属于医保范畴的药吗,高血压患者可以用恩替卡韦胶囊吗,0
11383,孩子感冒流鼻涕怎么办好呢,孩子感冒流鼻涕分几种,0
11384,化疗后肺癌又复发了，咳嗽厉害怎么治,肺癌化疗后复发，咳得厉害有什么办法,1
11385,怀孕感冒喉咙痛吃什么药好,怀孕感冒喉咙痛可以吃什么药,1
11386,肺气肿还抽烟是不是会使病情恶化？,肺气肿能抽烟吗？,0
11387,肺气肿晚期患者要怎么治疗？,肺气肿患者晚期如何是好？,1
11388,一岁小孩经常流鼻涕怎么办？,一岁小孩经常流鼻涕该怎么办才好？,1
11389,胸膜炎会引起喉咙干，痒，痛吗？,胸膜炎会引起什么后遗症,0
11390,蒲地蓝消炎口服液治疗宝宝流鼻涕吗,蒲地蓝消炎口服液治疗宝宝流鼻涕管用吗？,1
11391,九个月宝宝流鼻涕怎么办,九个月宝宝流鼻涕是不是感冒的症状,0
11392,打了HIB疫苗还有必要打肺炎疫苗吗?,接种了HIB还要不要接种肺炎疫苗？,1
11393,肺炎双球菌感染怎么治疗效果好？,肺炎双球菌感染怎么治疗管用？,1
11394,早期肺气肿用什么药治疗?,治疗肺气肿早期该吃什么药？,1
11395,胸膜炎症状胸膜炎严重不严重,胸膜炎症状胸膜炎严重吗？,1
